epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9809096837043763,0.23287999196350576,2.9711711406707764,0.31559999138116834,2.9687715554237366,0.32839998394250869
1,2.9756102380752565,0.24763999119400978,2.963118634223938,0.41199998334050181,2.9638376545906069,0.39139998555183408
2,2.9735187687873839,0.25615999090671537,2.9633158040046692,0.40139998674392702,2.9615775346755981,0.48839997977018357
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9959753079414368,0.045999999999999999,2.9959759235382082,0.02,2.994127595424652,0.050000000000000003
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9949031453132631,0.052999999999999999,2.8498420906066895,0.27000000000000002,2.8864425158500673,0.23499999999999999
1,2.9918483328819274,0.064000000000000001,2.8629430770874023,0.26000000000000001,2.8206328535079956,0.34000000000000002
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9870837359428406,0.073000001251697547,2.8724077820777891,0.27700000703334809,2.8700196957588195,0.29100000642240048
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9922046208381654,0.088800001740455631,2.9750457262992858,0.25700000636279585,2.9758924794197084,0.26300000563263892
1,2.9904152340888976,0.10420000213384628,2.9783021235466003,0.22100000455975533,2.9713422632217408,0.29100000716745855
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9805146169662478,0.23655999222397806,2.9721990513801573,0.3145999872684479,2.9694132828712463,0.30099999010562895
1,2.9754316892623902,0.25211999124288559,2.9646312165260316,0.30919998914003372,2.9643148040771483,0.37439999073743818
2,2.975003845214844,0.2323199924081564,2.9675525498390196,0.31479999020695687,2.9609024071693422,0.48399998098611829
epoch,train_c_loss,train_c_accuracy,val_loss,val_accuracy,test_c_loss,test_c_accuracy
0,2.9713446426391603,0.2684799911826849,2.9671854424476622,0.34079999029636382,2.9640580081939696,0.35299999058246612
